filename	date	open	close	high	low	volume	PPO_RESULT
btcusd	2017-03-11	1172.9	1172.4	1172.9	1172.4	2.736014	H0
dshbtc	2017-03-11	0.062041	0.062041	0.062041	0.062041	8.7147577	H0
dshusd	2017-03-11	73.679	72.0	73.679	72.0	0.15477649	H0
etcbtc	2017-03-11	0.0011737	0.0011737	0.0011737	0.0011737	200.0	H0
etcusd	2017-03-11	1.3727	1.3727	1.3727	1.3727	248.99988599999998	H0
ethbtc	2017-03-11	0.018199	0.018152	0.018199	0.018152	14.748879999999998	H0
ethusd	2017-03-11	21.3	21.3	21.3	21.3	20.0	V0
ltcbtc	2017-03-11	0.00324	0.00324	0.00324	0.00324	3.9298858	H0
ltcusd	2017-03-11	3.8	3.806	3.806	3.79	234.73594300000002	V2
rrtbtc	2017-03-11	7.502e-05	7.502e-05	7.502e-05	7.502e-05	68.6636676	H0
rrtusd	2017-03-11	0.087	0.087	0.087	0.087	89.03137951	V3
xmrbtc	2017-03-11	0.01254	0.01254	0.01254	0.01254	10.0	H0
xmrusd	2017-03-11	14.661	14.7	14.7	14.661	238.51147083	K2
zecbtc	2017-03-11	0.0338	0.03379	0.0338	0.03379	4.438815	H3
zecusd	2017-03-11	39.499	39.499	39.499	39.499	6.618150999999999	H0
