filename	date	open	close	high	low	volume	PPO_RESULT
btcusd	2016-11-10	714.87	714.87	714.87	714.87	3.90555026	V0
etcbtc	2016-11-10	0.001285	0.001285	0.001285	0.001285	147.77	V3
etcusd	2016-11-10	0.92	0.9189200000000001	0.92	0.9189200000000001	3037.80949365	V3
ethbtc	2016-11-10	0.014633000000000002	0.014632	0.014643999999999999	0.014603	512.1873855399998	K1
ethusd	2016-11-10	10.48	10.49	10.49	10.48	9.90307318	K1
ltcbtc	2016-11-10	0.0053401	0.0053401	0.0053401	0.0053401	5.628893	H0
ltcusd	2016-11-10	3.8192	3.8192	3.8192	3.813	71.789893	V2
rrtbtc	2016-11-10	0.0001008	0.0001008	0.0001008	0.0001008	465.03888888	H0
rrtusd	2016-11-10	0.068108	0.068108	0.068108	0.068108	1.0	H0
zecbtc	2016-11-10	0.3101	0.3101	0.3101	0.3101	0.02510447	H0
zecusd	2016-11-10	221.6	221.6	221.6	221.6	0.01026992	H0
