filename	date	open	close	high	low	volume	PPO_RESULT
btcusd	2017-01-30	917.35	917.35	917.35	917.35	18.71105762	K0
etcbtc	2017-01-30	0.0014606	0.0014606	0.0014606	0.0014606	2.0	H0
etcusd	2017-01-30	1.34	1.34	1.34	1.34	20.0	H0
ethbtc	2017-01-30	0.011438	0.011438	0.011438	0.011438	5.0	H0
ethusd	2017-01-30	10.5	10.5	10.5	10.5	2339.92846857	H3
ltcbtc	2017-01-30	0.0044298	0.00443	0.00443	0.0044298	44.016725	H0
ltcusd	2017-01-30	4.0415	4.0715	4.0715	4.0415	36.025	K1
rrtbtc	2017-01-30	0.00012501	0.00012501	0.00012501	0.00012501	0.1	H3
rrtusd	2017-01-30	0.15091	0.15091	0.15091	0.15091	66.12405679	H3
xmrbtc	2017-01-30	0.01381	0.0138	0.01381	0.0138	18.958	K1
xmrusd	2017-01-30	12.742	12.686	12.742	12.686	101.94810774	K1
zecbtc	2017-01-30	0.043311	0.043311	0.043311	0.043311	7.6181	H0
zecusd	2017-01-30	39.619	39.619	39.619	39.619	4.506139	K1
