filename	date	open	close	high	low	volume	PPO_RESULT
btcusd	2017-04-28	1415.6	1415.6	1415.6	1415.6	0.34643067000000005	V0
dshbtc	2017-04-28	0.0605	0.06032100000000001	0.0605	0.06032100000000001	9.525808	H0
dshusd	2017-04-28	85.896	85.685	85.898	85.46	45.98063357000001	H0
etcbtc	2017-04-28	0.0036900999999999995	0.0036900999999999995	0.0036900999999999995	0.0036900999999999995	71.170774	H3
etcusd	2017-04-28	5.2159	5.2159	5.2159	5.2159	20.0	H3
ethbtc	2017-04-28	0.05372999999999999	0.053727	0.05372999999999999	0.053727	10.0	H3
ethusd	2017-04-28	75.997	75.997	75.997	75.8	3.1037299000000003	H0
ltcbtc	2017-04-28	0.0109	0.0109	0.0109	0.0109	2.24	H0
ltcusd	2017-04-28	15.468	15.5	15.507	15.467	356.39842906	K3
rrtbtc	2017-04-28	6.4e-05	6.4e-05	6.4e-05	6.4e-05	1.0	V3
rrtusd	2017-04-28	0.092	0.092	0.092	0.092	2.0	V2
xmrbtc	2017-04-28	0.017029	0.017055	0.017055	0.017029	0.6458082199999999	H0
xmrusd	2017-04-28	24.1	24.123	24.123	24.1	11.35184899	H0
zecbtc	2017-04-28	0.06404800000000001	0.06404800000000001	0.06404800000000001	0.06404800000000001	0.90699448	H3
zecusd	2017-04-28	90.221	91.262	91.262	90.221	42.47707095	H0
